hotelName,cityName,stars,price,countryName,address
Taralee Orchards & Retreat Wirrabara,Wirrabara,3.5,99999,Australia,Forest Rd SA 5481
Travelway Motel,Port Pirie,3,133,Australia,149 Gertrude Street
Lachlan Way Motel,Lake Cargelligo,3,99999,Australia,2 Foster Street
Ardeanal Motel,West Wyalong,3,99999,Australia,281 Neeld Street
Burrawang West Station,Ootha,4,99999,Australia,Mulguthrie Ootha Road
Cameo Inn Motel,West Wyalong,3.5,99999,Australia,263 Neeld Street
Charles Sturt Motor Inn,West Wyalong,3,99999,Australia,295 Neeld Street
Aalana Motor Inn,Cowra,3.5,135,Australia,161 Kendal Street
Alabaster Motel Cowra,Cowra,3,92,Australia,20 Lynch Street Highway
BEST WESTERN Moonraker Motor Inn,Parkes,3.5,117,Australia,444 Clarinda Street
BIG4 Forbes Holiday Park,Forbes,3,99999,Australia,141 Flint Street
Bushmans Motor Inn,Parkes,4,99999,Australia,Newell Highway
Civic Motor Inn,Cowra,3,118,Australia,20 Young Road
Comfort Inn Parkes International,Parkes,4,169,Australia,18-30 Newell Highway
Country Comfort Cowra,Cowra,3.5,99999,Australia,164 Kendal Street
Country Comfort Parkes,Parkes,3.5,130,Australia,54-56 Newell Highway
Country Gardens Motor Inn,Cowra,4,134,Australia,75 Grenfell Road PO Box 26
Cowra Motor Inn,Cowra,3,89,Australia,3 Macquarie Street
Econo Lodge Ben Hall Motor Inn,Forbes,3.5,97,Australia,5-7 Cross Street
Forbes Victoria Inn,Forbes,4,99999,Australia,8-12 Sherriff Street
Kadina Bed & Breakfast,Parkes,4.5,105,Australia,22 Mengarvie Road
Lake Forbes Motel,Forbes,3.5,97,Australia,8 Junction Street
Parkview Motor Inn,Parkes,3.5,81,Australia,34 Forbes Road
Plainsman Motel,Forbes,3,99999,Australia,22 Sherriff Street
Station Hotel Parkes,Parkes,4,99999,Australia,82 Peak Hill Road (Newell Highway)
The Spanish Lantern Motor Inn,Parkes,3.5,84,Australia,62 Peak Hill Road
The Vineyard Motel,Cowra,3,138,Australia,42 Chardonnay Road
Town and Country Motor Inn Forbes,Forbes,3,99999,Australia,13 Newell Highway
Anita Motor Inn,Orange (Australia),4,99999,Australia,Cnr Mitchell Highway and Dalton Street
B & Bs Retreat,Bathurst,4,118,Australia,2 Farmgate Drive
Barcoos Barn Farmstay Bathurst,Bathurst,3.5,99999,Australia,1080 Trunkey Road Perthville
Bathurst Apartments,Bathurst,2,99999,Australia,44 Morrisset Street
Bathurst Heights B&B,Bathurst,4,123,Australia,9 John Norton Place
Bathurst Heritage Motor Inn,Bathurst,4,99999,Australia,102-108 Stewart Street
Bathurst Motor Inn,Bathurst,4,101,Australia,87 Durham St
Ben Chifley Motor Inn,Bathurst,3.5,99999,Australia,272 Stewart Street
BEST WESTERN Coachmans Inn Motel,Bathurst,3.5,124,Australia,Cnr Great Western Highway & Littlebourne Street
Bishops Court Estate Boutique Hotel Bathurst,Bathurst,4,99999,Australia,226 Seymour Street
Central Caleula Motor Lodge,Orange (Australia),3,192,Australia,60 Summer Street
Chesleigh Homestead Bathurst,Bathurst,3,99999,Australia,Hill End Road Sofala
Citigate Mount Panorama Bathurst,Bathurst,4,157,Australia,1 Conrod Straight
Country Comfort Orange,Orange (Australia),3.5,139,Australia,146 Bathurst Road
de Russie Suites Orange,Orange (Australia),4,151,Australia,72 Hill Street
Governer Macquarie Motor Inn,Bathurst,3.5,122,Australia,19 Charlotte Street
Greentrees Guesthouse Orange (Australia),Orange (Australia),4,99999,Australia,6 Lysterfield Road
Jenolan Caves House,Oberon,3,65,Australia,4655-4669 Jenolan Caves Road
Magnolia Manor Bed and Breakfast Bathurst,Bathurst,4.5,163,Australia,209 William Street
Millthorpe Motel,Millthorpe,3,163,Australia,26 Victoria Street
Ophir Gold Bed & Breakfast Orange (Australia),Orange (Australia),4,99999,Australia,538 Ophir Road
Orange Motor Lodge,Orange (Australia),3.5,99999,Australia,110 Bathurst Road
Oriana Motor Inn Orange (Australia),Orange (Australia),3.5,99999,Australia,178 Woodward Street
Quality Hotel Bathurst,Bathurst,4,132,Australia,344 Stewart Street
Quality Inn Ambassador International Orange,Orange (Australia),4,146,Australia,174 Bathurst Street
Summer East Executive Apartments,Orange (Australia),4,128,Australia,399 Summer Street
Sunny Ridge Grand Country Home Mandurama,Mandurama,3,99999,Australia,58 Belubula Way
Turners Vineyard,Orange (Australia),4.5,99999,Australia,Mitchell Highway
Turon Gates,Lithgow,4,99999,Australia,Turon Gates Road (off Mudgee Road)
Winter-Rose Cottage B&B,Bathurst,3,99999,Australia,79 Morrisset Street
Yetholme Motor Inn Bathurst,Bathurst,3,92,Australia,3529 Great Western Highway Yetholme
3 Explorers Motel,Katoomba,4,122,Australia,197 Lurline Street
3 Sisters Motel,Katoomba,3,115,Australia,348 Katoomba Street
Arabanoo Bed Breakfast,Wentworth Falls,4,99999,Australia,23 Taylor Avenue Wentworth Falls Blue Mountains
Australis Retreat at Wisemans Sydney,Sydney,4,99999,Australia,5564 Old Northern Road Wisemans Ferry
Avonleigh Country House,Katoomba,3,101,Australia,174 Lurline Street
Belgravia Mountain Guest House,Katoomba,3,99999,Australia,179 Lurline Street Blue Mountains
Berambing Sustainable Developem Hotel Bilpin,Bilpin,1,99999,Australia,Co Bilpin Post Office
BEST WESTERN Alpine Motor Inn,Katoomba,4,117,Australia,197 Great Western Highway
BEST WESTERN Colonial Motel Richmond,Richmond (New South Wales),3.5,99999,Australia,161 March Street
Bilpin Springs Lodge,Bilpin,3,99999,Australia,46 Bilpin Springs Road Blue Mountains
Black Gold Country Cabins,Lithgow,3,123,Australia,121 Main Street Wallerawang Blue Mountains
Blackheath Holiday Cabins,Blackheath,3,107,Australia,Lakeview Avenue
Blackheath Motor Inn,Blackheath,3,107,Australia,281 Great Western Highway
Blue Mountains Backpacker Hostel,Katoomba,2,20,Australia,144 Bathurst Road
Blue Mountains Gday Motel,Katoomba,3,73,Australia,181 Great Western Highway
Blue Mountains Heritage Motel,Katoomba,3,102,Australia,218-220 Katoomba Street
Blue Mountains Manor House,Mount Victoria,3,236,Australia,Montgomery Street
Blue Mountains YHA,Katoomba,4,30,Australia,207 Katoomba Street
Blue View Apartments Katoomba,Katoomba,3.5,247,Australia,2-4 Cliff Drive
Bodhi Cottages Katoomba,Katoomba,4,99999,Australia,29b Kamillaroi Road
Bygone Beautys Cottages Leura,Leura,3,258,Australia,Cnr Grose & Megalong Streets
Chifley Eastern Creek,Sydney,4,144,Australia,Corner Brabham & Peter Brock Drive Eastern Creek
Chifley Penrith Panthers,Sydney,4,142,Australia,Cnr Mulgoa and Jamison Roads Penrith
Clanwilliam House,Blackheath,3,257,Australia,62 Clan William Street
Comfort Inn Hunts Liverpool,Sydney,3.5,115,Australia,Corner York Street & Hume Highway Casula Liverpool
Crimson Villa Katoomba,Katoomba,2,99999,Australia,5A Mission Street
Crowne Plaza Norwest Sydney,Sydney,4,152,Australia,1 Columbia Court Baulkham Hills
Dreamwood Estate Bed and Breakfast,Tennyson (New South Wales),1,99999,Australia,21 Griffins Road
Eagle View Escape,Lithgow,4,189,Australia,271 Sandalls Drive
Echo Point Motor Inn,Katoomba,4,88,Australia,18 Echo Point Road
Echoes Boutique Hotel & Restaurant,Katoomba,4,302,Australia,3 Lilianfels Avenue
Edgelinks Country House,Katoomba,3,188,Australia,138 Narrow Neck Road
El Toro Motor Inn,Sydney,3,93,Australia,Homepride Avenue Liverpool
Fairmont Resort,Leura,4,156,Australia,1 Sublime Point Road
Falls Mountain Retreat Blue Mountains,Wentworth Falls,4,206,Australia,The Avenue off Falls Road
Federation Gardens & Possums Hideaway,Blackheath,3.5,99999,Australia,185 Evans Lookout Road
Formule 1 Casula Liverpool,Sydney,2,68,Australia,437 Hume Highway Corner of Grove Street Liverpool
Glenella Guesthouse Blackheath,Blackheath,3,113,Australia,56-60 Govetts Leap Road
Grand Mercure The Hills Lodge Sydney,Sydney,4,135,Australia,Cnr Windsor and Salisbury Road Castle Hill
Grand View Hotel,Wentworth Falls,4,81,Australia,174 Great Western Highway
Greens of Leura,Leura,4.5,99999,Australia,24-26 Grose Street
Hawkesbury Race Club Motel,Richmond (New South Wales),4,185,Australia,Racecourse Road Clarendon
High Mountains Motor Inn,Blackheath,3,97,Australia,193 Great Western Highway
Hills Havens Cottages Leura,Leura,4,206,Australia,Leura Mall and East View Avenue
Hotel Blue Katoomba,Katoomba,3,100,Australia,88 Lurline Street
Hotel Formule 1 Wentworthville,Sydney,2,68,Australia,377-383 Great Western Highway Wentworthville
Hotel Gearin Katoomba,Katoomba,2,99999,Australia,273 Great Western Highway
Hydro Majestic Hotel Medlow Bath,Medlow Bath,4,99999,Australia,Great Western Highway
Imperial Hotel Mount Victoria,Mount Victoria,3.5,99999,Australia,1 Station Street
Jamison House & The Rooster Restaurant,Katoomba,4,153,Australia,48 Merriwa Street
Jemby-Rinjah Eco Lodge,Blackheath,3,99999,Australia,336 Evans Lookout Road
Kaleidoscope Lodge,Kurmond,3,99999,Australia,617 Bells Line of Road
Katoomba Mountain Lodge,Katoomba,2,25,Australia,31 Lurline Street
Katoomba Town Centre,Katoomba,3,100,Australia,218-224 Katoomba Street
Katoomba Townhouses,Katoomba,3,133,Australia,173 Lurline Street
Kubba Roonga Guesthouse,Blackheath,4,153,Australia,9 Brentwood Avenue
Kurrara Guest House,Katoomba,4,99999,Australia,17 Coomonderry Street
La Maison Boutique Hotel,Katoomba,3,92,Australia,175-177 Lurline Street
Leisure Inn Spires - Blue Mountains,Leura,4,106,Australia,100 Leura Mall
Leura House,Leura,3,168,Australia,7 Britain Street
Lilianfels Blue Mountains Resort & Spa,Katoomba,5,241,Australia,Lilianfels Avenue
Lithgow Parkside Motor Inn,Lithgow,3.5,133,Australia,Cnr of Great Western Highway & Bayonet Street
Log Cabin Motor Inn,Sydney,3.5,123,Australia,Memorial Ave Penrith
Loxley On Bellbird Hill Hotel Kurrajong Hills,Kurrajong Hills,4,99999,Australia,993 Bells Line of Road
Lurline House,Katoomba,4,104,Australia,122 Lurline Street
Madisons Mountain Retreat,Kurrajong Heights,4,297,Australia,1880 Bells Line of Road
Melba House,Katoomba,4.5,99999,Australia,98 Waratah Street
Mercure Sydney Liverpool,Sydney,4,144,Australia,424-458 Hoston Park Road Liverpool
Metropole Katoomba Guesthouse,Katoomba,3,86,Australia,Corner Gang Gang & Lurline Streets
Milroy Holiday Apartments,Katoomba,3,121,Australia,224 Katoomba Street c/o Katoomba Town Centre Motel
moments,Wentworth Falls,4,218,Australia,86 Fletcher Street
Moments Accommodation Katoomba,Katoomba,4,99999,Australia,30 Echo Point Road
Moonlight View Retreat Kurrajong,Kurrajong,3.5,99999,Australia,1104 Grose Vale
Mountain Heritage,Katoomba,4,155,Australia,Corner of Apex & Lovel Streets
Mountain Top Holiday Home,Katoomba,2,99999,Australia,42 Merriwa St Blue Mountains
Novotel Sydney Rooty Hill,Sydney,4,119,Australia,33 Railway Street Rooty Hill
Old Leura Dairy,Leura,4,179,Australia,61 Kings Road
Palais Royale Blue Mountains,Katoomba,4,113,Australia,230 Katoomba Street
Parklands Country Garden & Lodges Blackheath,Blackheath,4.5,99999,Australia,132 Govetts Leap Road
Penrith Valley Inn,Sydney,3.5,99999,Australia,Corner Great Western Highway & Memorial Avenue Penrith
Pioneer Way Motel,Faulconbridge,3.5,101,Australia,429 Great Western Highway
Quality Inn Penrith,Sydney,4,140,Australia,261 Mulgoa Road Penrith
Quality Inn St. Mounts,Blackheath,4,141,Australia,194 Great Western Highway
Quest Castle Hill,Sydney,4.5,99999,Australia,8 Gladstone Road Castle Hill
Redleaf Resort,Blackheath,4,99999,Australia,Cnr Evans Lookout and Valley View Roads
Rest Easy Motel,Wentworth Falls,3,101,Australia,Cnr Old Bathurst Rd and Great Western Highway
Rydges Bankstown,Sydney,4,115,Australia,Corner Hume Highway And Strickland Street Bass Hill
Sebel Resort & Spa Hawkesbury Valley,Windsor (New South Wales),4,172,Australia,61 Hawkesbury Valley Way (Richmond Road)
Secret Valley Escape Cottages Lithgow,Lithgow,4,199,Australia,548 Blackheath Creek Rd Kanimbla
Sidneys Retreat,Katoomba,4,215,Australia,36 Lurline St
Silvermere Bed and Breakfast,Wentworth Falls,4,206,Australia,1 Lake Street
Sirens Bed And Breakfast,Katoomba,4,126,Australia,3 Duff Street
Sky Rider Motor Inn,Katoomba,3,87,Australia,302 Bathurst Road
St Marys Park View Motel,Sydney,4,124,Australia,465 Great Western Highway
Storey Grange,Springwood (New South Wales),4,179,Australia,105 Lalor Drive
Sunnybrook Hotel & Convention Center,Sydney,3.5,92,Australia,355 Hume Highway Warwick Farm
Sydney Gateway Resort,Sydney,4,105,Australia,30 Majestic Drive Parklea
Tails Of Blackheath,Blackheath,4.5,99999,Australia,209 Great Western Highway
The Bowen Inn Motel,Lithgow,4,99999,Australia,5 Col Drewe Drive
The Carrington Hotel,Katoomba,4,101,Australia,15-47 Katoomba Street
The Cecil Guesthouse,Katoomba,2,30,Australia,108 Katoomba Street
The Chalet Guesthouse Medlow Bath,Medlow Bath,4,143,Australia,46 Portland Road
The Clarendon Guesthouse,Katoomba,3.5,99999,Australia,68 Lurline Street
The Hideaway Retreat Centre,Wentworth Falls,4,166,Australia,50-54 Railway Parade
The Juniors On Hawkesbury Resort Sydney,Sydney,3,99999,Australia,251 Greens Road Lower Portland
Travelodge Hotel Blacktown,Sydney,4,116,Australia,170 Reservoir Road Blacktown
Victoria & Albert Guesthouse,Mount Victoria,3,103,Australia,19 Station Street
Villa Athena Wentworth Falls,Wentworth Falls,4.5,275,Australia,165-169 Falls Road
Waldorf Furnished Apartments,Sydney,3,159,Australia,24-28 First Avenue Blacktown
Waldorf Leura Gardens Resort,Leura,3,104,Australia,20-28 Fitzroy Street
Wenty,Blackheath,2,194,Australia,131 Wentworth Street
Wesley Lodge,Sydney,3.5,79,Australia,175 Hawkesbury Road Westmead
Whispering Pines Chalet,Wentworth Falls,4,130,Australia,178-186 Falls Road
Windradyne Boutique,Katoomba,4,163,Australia,6 Cliff Drive
Windsor Motel (New South Wales),Windsor (New South Wales),3,91,Australia,54 George Street
Windsor Terrace Motel,Windsor (New South Wales),5,113,Australia,47 George Street
Wolgan Valley Resort Lithgow,Lithgow,5,1330,Australia,2600 Wolgan Road Wolgan Valley
Woodford of Leura,Leura,4,166,Australia,48 Woodford Street
Zig Zag Motel,Lithgow,4,99999,Australia,70 Chifley Road
108 Bondi Beach Holiday House Sydney,Sydney,4,99999,Australia,108 Roscoe Street Bondi Beach
Aarons Hotel Sydney Central,Sydney,3,80,Australia,37 Ultimo Road
Above Sydney CBD Luxury Apartments,Sydney,2,99999,Australia,Town Hall Bathurst Street
Above Sydney CBD Murray Street Apartments,Sydney,2,99999,Australia,Murray Street
Above Sydney CBD Pyrmont Street Apartments,Sydney,2,99999,Australia,Pyrmont Street
Above Sydney Stay,Sydney,4,99999,Australia,446 Harris Street
Addison Hotel Sydney,Sydney,3,124,Australia,147 Anzac Parade Kensington
Adina Apartment Hotel Sydney Crown Street,Sydney,4,180,Australia,359 Crown Street Surry Hills
AEA Bridgeport,Sydney,0,145,Australia,38 Bridge Street
AEA Serviced Apartments Sydney Airport,Sydney,3,99999,Australia,1285 Botany Road Corner Wentworth Avenue Mascot
Airport Hotel Sydney,Sydney,4,81,Australia,185 Princess Highway Arncliffe
Airport Sydney International Motor Inn,Sydney,3,134,Australia,35 Levey Street Wolli Creek
Al Mare Beachfront Retreat,Blue Bay (Australia),4.5,99999,Australia,42 Werrina Parade
Alfred Park Accommodation,Sydney,3,99999,Australia,207 Cleveland Street Surry Hills
Alishan International Guest House,Sydney,2,99999,Australia,100 Glebe Point Road
All Comfort Bed & Breakfast Hamlyn Terrace,Hamlyn Terrace,4.5,99999,Australia,34 Highland Crescent
All Seasons Crows Nest Sydney,Sydney,3,99999,Australia,220 Pacifc Highway Crows Nest
All Seasons Hotel New Hampshire,Sydney,1,99999,Australia,2 Springfield Ave Potls Point
Allamanda Retreat,Long Jetty,4,118,Australia,44 Kitchener Road
Altamont Hotel Sydney - by 8Hotels,Sydney,3,99999,Australia,207 Darlinghurst Road Darlinghurst
Amora Hotel Jamison Sydney,Sydney,5,179,Australia,11 Jamison Street
Annam Apartments,Sydney,4,149,Australia,21 Ward Avenue Potts Point
Annam Suites Cascata,Sydney,4,99999,Australia,5 Croydon Street Petersham
Annam Suites Chatswood,Sydney,2.5,99999,Australia,688 Pacific Highway Chatswood
AP Test Hotel Sydney,Sydney,2,99999,Australia,13a Narabang Way Belrose
Apartment Deluxe Sydney Central,Sydney,0,99999,Australia,Suite 1314 87-89 Liverpool Street
Apollo Resort,Wamberal,4,113,Australia,871 Central Coast Highway
Aquarius Motel Belmont,Belmont (Australia),3,97,Australia,813 Pacific Highway
Arts Hotel Sydney,Sydney,3,110,Australia,21 Oxford Street Paddington
Ascot Motor Inn Sydney,Sydney,4,94,Australia,18 Ingram Road Wahroonga
Ashfield Manor,Sydney,3,86,Australia,83 Liverpool Road Ashfield
Aspire Hotel Ultimo Sydney,Sydney,3,71,Australia,383-389 Bulwara Road Ultimo
Athenree Beach House Umina Beach,Umina Beach,3,99999,Australia,60 Mt Ettalong Road
Aussie Lodge,Sydney,3,99999,Australia,64 Darlinghurst Rd Potts Point
Australian Backpackers Hostel Sydney,Sydney,2,22,Australia,132 Bourke Street Woolloomooloo
Australian Sunrise Lodge,Sydney,2,75,Australia,485 King Street Newtown
Avoca Lodge Sydney,Sydney,3,84,Australia,235 Avoca Street Randwick
Avoca Palms Resort Apartments,Avoca Beach,4,396,Australia,194 Avoca Dr
Avonmore on the Park Hotel Sydney,Sydney,4,154,Australia,34 The Avenue Randwick
Azure Executive Apartment Potts Point Sydney,Sydney,3.5,99999,Australia,40 Macleay Street Potts Point
Bakers Treat Bed & Breakfast Belmont (Australia),Belmont (Australia),4,99999,Australia,313 Pacific Highway Belmont North
Balmain Backpackers,Sydney,1,18,Australia,673-677 Darling Street Inner West
Balmain Lodge,Sydney,2.5,99999,Australia,415 Darling Street Balmain
Balmain Wharf Apartments Sydney,Sydney,4,99999,Australia,10 Darling Street Balmain East
Bankstown Motel 10,Sydney,3,64,Australia,217 Hume Highway
Base Backpackers Hostel Sydney,Sydney,2,24,Australia,477 Kent Street
Bayview Boulevard Sydney,Sydney,4,87,Australia,90 William Street
Bed and Breakfast Sydney Harbour,Sydney,4,99999,Australia,140-142 Cumberland Street
Bell Chapel B&B,Carey Bay,4,163,Australia,34 Excelsior Parade
Bella Vista Motel Kariong,Kariong,3,99999,Australia,5 Central Coast Highway
Bellagio By The Sea,Sydney,4,180,Australia,1161-1171 Pittwater Road Collaroy
Bells at Killcare Hotel Killcare Heights,Killcare Heights,5,99999,Australia,107 The Scenic Road
Belmont Bayview Caravan Park (Australia),Belmont (Australia),3.5,99999,Australia,Gerald Street
Bermuda Motor Inn,Wyoming (Australia),3,99999,Australia,303 Henry Parry Drive
